Virus name	Accession ID	Collection date	Location	Host	Passage	Specimen	Additional host information	Sequencing technology	Assembly method	Comment	Comment type	Lineage	Clade
hCoV-19/USA/TX-DSHS-1364/2020	EPI_ISL_654769	2020-05-01	North America / USA / Texas / Williamson	Human	Original	Nasopharyngeal swab		Illumina MiSeq	bwa v1.2.2/ivar 0.7.17			B.1.1.74	GR
hCoV-19/Serbia/Novi Sad-091180205/2020	EPI_ISL_676578	2020-05-01	Europe / Serbia / Novi Sad	Human	Original	Oropharyngeal swab		Nanopore MinION	Medaka v. v. 1.0.1; ARTIC nCoV-2019 v. V3			B.1.1.70	GR
hCoV-19/Serbia/Pancevo-101740605/2020	EPI_ISL_676586	2020-05-05	Europe / Serbia / Pancevo	Human	Original	Oropharyngeal swab		Nanopore MinION	Medaka v. v. 1.0.1; ARTIC nCoV-2019 v. V3	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.70	GR
hCoV-19/Serbia/Vrsac-101760605/2020	EPI_ISL_676587	2020-05-05	Europe / Serbia / Vrsac	Human	Original	Oropharyngeal swab		Nanopore MinION	Medaka v. v. 1.0.1; ARTIC nCoV-2019 v. V3	Gap of 9 nucleotides when compared to the reference sequence.	info	B.1.1.70	GR
hCoV-19/Russia/SAR-RARI-3663/2020	EPI_ISL_678277	2020-05-03	Europe / Russia / Saratov	Human	Original	Nasal swab		IonTorrent	SPAdes v. 3.12			B.1.1	GR
hCoV-19/Russia/SAR-RARI-3573/2020	EPI_ISL_678283	2020-05-02	Europe / Russia / Saratov	Human	Original	Nasal swab		IonTorrent	SPAdes v. 3.12			B.1.1.167	GR
hCoV-19/USA/MA-MASPHL-00499/2020	EPI_ISL_693071	2020-05-02	North America / USA / Massachusetts	Human	Original	Nasopharyngeal swab		Illumina MiSeq	BWA 0.7.17; iVar 1.2.2			N.1	GR
hCoV-19/United Arab Emirates/0002/2020	EPI_ISL_698214	2020-05-07	Asia / United Arab Emirates / Abu Dhabi	Human	Original	Nasopharyngeal swab		MGISEQ-T7	nCoV_Finder			B.1.1.263	GR
hCoV-19/United Arab Emirates/0003/2020	EPI_ISL_698215	2020-05-07	Asia / United Arab Emirates / Abu Dhabi	Human	Original			MGISEQ-T7	nCoV_Finder			B.1.1.71	GR
hCoV-19/United Arab Emirates/0009/2020	EPI_ISL_698219	2020-05-07	Asia / United Arab Emirates / Abu Dhabi	Human	Original			MGISEQ-T7	nCoV_Finder			B.1.1.263	GR
hCoV-19/United Arab Emirates/0010/2020	EPI_ISL_698220	2020-05-07	Asia / United Arab Emirates / Abu Dhabi	Human	Original			MGISEQ-T7	nCoV_Finder			B.1.1.74	GR
hCoV-19/United Arab Emirates/0011/2020	EPI_ISL_698221	2020-05-07	Asia / United Arab Emirates / Abu Dhabi	Human	Original			MGISEQ-T7	nCoV_Finder			B.1.1.74	GR
hCoV-19/United Arab Emirates/0012/2020	EPI_ISL_698222	2020-05-07	Asia / United Arab Emirates / Abu Dhabi	Human	Original			MGISEQ-T7	nCoV_Finder			B.1.1.74	GR
hCoV-19/United Arab Emirates/0013/2020	EPI_ISL_698223	2020-05-07	Asia / United Arab Emirates / Abu Dhabi	Human	Original			MGISEQ-T7	nCoV_Finder			B.1.1.74	GR
hCoV-19/India/MH-ACTREC-005/2020	EPI_ISL_699662	2020-05-01	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-006/2020	EPI_ISL_699663	2020-05-02	Asia / India / Maharashtra / Mumbai	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-008/2020	EPI_ISL_699665	2020-05-02	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-009/2020	EPI_ISL_699666	2020-05-02	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq		Gap of 7 nucleotides when compared to the reference sequence.	info	B.1.1.281	GR
hCoV-19/India/MH-ACTREC-010/2020	EPI_ISL_699667	2020-05-02	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-011/2020	EPI_ISL_699668	2020-05-02	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-013/2020	EPI_ISL_699669	2020-05-02	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-014/2020	EPI_ISL_699670	2020-05-03	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.306	GR
hCoV-19/India/MH-ACTREC-015/2020	EPI_ISL_699671	2020-05-03	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.306	GR
hCoV-19/India/MH-ACTREC-016/2020	EPI_ISL_699672	2020-05-03	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-018/2020	EPI_ISL_699674	2020-05-03	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.212	GR
hCoV-19/India/MH-ACTREC-019/2020	EPI_ISL_699675	2020-05-03	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.212	GR
hCoV-19/India/MH-ACTREC-020/2020	EPI_ISL_699676	2020-05-03	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.212	GR
hCoV-19/India/MH-ACTREC-021/2020	EPI_ISL_699677	2020-05-04	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.306	GR
hCoV-19/India/MH-ACTREC-022/2020	EPI_ISL_699678	2020-05-03	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-023/2020	EPI_ISL_699679	2020-05-03	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-024/2020	EPI_ISL_699680	2020-05-03	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.101	GR
hCoV-19/India/MH-ACTREC-025/2020	EPI_ISL_699681	2020-05-03	Asia / India / Maharashtra / Thane	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.101	GR
hCoV-19/India/MH-ACTREC-026/2020	EPI_ISL_699682	2020-05-04	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-028/2020	EPI_ISL_699684	2020-05-04	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.212	GR
hCoV-19/India/MH-ACTREC-029/2020	EPI_ISL_699685	2020-05-05	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.306	GR
hCoV-19/India/MH-ACTREC-030/2020	EPI_ISL_699686	2020-05-06	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.212	GR
hCoV-19/India/MH-ACTREC-032/2020	EPI_ISL_699688	2020-05-07	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.212	GR
hCoV-19/India/MH-ACTREC-036/2020	EPI_ISL_699692	2020-05-08	Asia / India / Maharashtra / Raigad	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.281	GR
hCoV-19/India/MH-ACTREC-037/2020	EPI_ISL_699693	2020-05-08	Asia / India / Maharashtra / Mumbai	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.306	GR
hCoV-19/South Africa/NHLS-UCT-GP-5422/2020	EPI_ISL_700472	2020-05-05	Africa / South Africa / Western Cape / Klipfontein	Human	Original			Illumina MiSeq				B.1.1.53	GR
hCoV-19/South Africa/NHLS-UCT-GS-3097/2020	EPI_ISL_700491	2020-05-04	Africa / South Africa / Western Cape / Klipfontein	Human	Original			Illumina MiSeq				B.1.1.57	GR
hCoV-19/South Africa/NHLS-UCT-GP-5482/2020	EPI_ISL_700503	2020-05-06	Africa / South Africa / Western Cape / Klipfontein	Human	Original			Illumina MiSeq				B.1.1.53	GR
hCoV-19/South Africa/NHLS-UCT-GP-5312/2020	EPI_ISL_700514	2020-05-03	Africa / South Africa / Western Cape / Klipfontein	Human	Original			Illumina MiSeq				B.1.1.57	GR
hCoV-19/South Africa/NHLS-UCT-GP-5478/2020	EPI_ISL_700515	2020-05-06	Africa / South Africa / Western Cape / Klipfontein	Human	Original			Illumina MiSeq				B.1.1.62	GR
hCoV-19/South Africa/NHLS-UCT-GP-5411/2020	EPI_ISL_700523	2020-05-05	Africa / South Africa / Western Cape / Klipfontein	Human	Original			Illumina MiSeq				B.1.1.53	GR
hCoV-19/South Africa/NHLS-UCT-GS-2911/2020	EPI_ISL_700578	2020-05-07	Africa / South Africa / Western Cape / Klipfontein	Human	Original			Illumina MiSeq				B.1.1.53	GR
hCoV-19/Canada/ON-SLB3167/2020	EPI_ISL_717731	2020-05-08	North America / Canada / Ontario	Human	Original			Illumina	ncov2019-artic-nf (OICR v1.6)			B.1.1.162	GR
hCoV-19/Brazil/RS-6177/2020	EPI_ISL_729820	2020-05-06	South America / Brazil / Rio Grande do Sul / Carlos Barbosa	Human	Original	Nasopharyngeal swab		Illumina MiSeq	CLC Genomics Workbench			B.1.1.33	GR
hCoV-19/Brazil/RS-6179/2020	EPI_ISL_729821	2020-05-06	South America / Brazil / Rio Grande do Sul / Santa Rosa	Human	Original	Nasopharyngeal swab		Illumina MiSeq	CLC Genomics Workbench			B.1.1.33	GR
hCoV-19/Brazil/RS-6183/2020	EPI_ISL_729822	2020-05-06	South America / Brazil / Rio Grande do Sul / Saldanha Marinho	Human	Original	Nasopharyngeal swab		Illumina MiSeq	CLC Genomics Workbench			B.1.1.74	GR
hCoV-19/Brazil/RS-6184/2020	EPI_ISL_729823	2020-05-08	South America / Brazil / Rio Grande do Sul / Itaqui	Human	Original	Nasopharyngeal swab		Illumina MiSeq	CLC Genomics Workbench			B.1.1.33	GR
hCoV-19/Germany/BY-IMB05401/2020	EPI_ISL_732556	2020-05-07	Europe / Germany / Bavaria / Munich	Human	Original	Oropharyngeal swab		Illumina MiSeq	SPAdes v3.14.1			B.1.1.162	GR
hCoV-19/Belgium/rega-0502640/2020	EPI_ISL_734698	2020-05-02	Europe / Belgium / Vilvoorde	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.1	GR
hCoV-19/Belgium/rega-0502912/2020	EPI_ISL_734700	2020-05-02	Europe / Belgium / Genval	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.1	GR
hCoV-19/Belgium/rega-0503642/2020	EPI_ISL_734702	2020-05-03	Europe / Belgium / Zoutleeuw	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.5	GR
hCoV-19/Belgium/rega-0503667/2020	EPI_ISL_734703	2020-05-03	Europe / Belgium / Jodoigne	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.1	GR
hCoV-19/Belgium/rega-0506644/2020	EPI_ISL_734705	2020-05-06	Europe / Belgium / Geetbets	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.5	GR
hCoV-19/Belgium/rega-0506645/2020	EPI_ISL_734706	2020-05-06	Europe / Belgium / Linter	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.74	GR
hCoV-19/Belgium/rega-0507538/2020	EPI_ISL_734708	2020-05-07	Europe / Belgium / Boortmeerbeek	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.75	GR
hCoV-19/Belgium/rega-0508540/2020	EPI_ISL_734710	2020-05-08	Europe / Belgium / Koekelberg	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.74	GR
hCoV-19/Belgium/rega-0508544/2020	EPI_ISL_734713	2020-05-08	Europe / Belgium / Casteau	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.1	GR
hCoV-19/Belgium/rega-0508545/2020	EPI_ISL_734714	2020-05-08	Europe / Belgium / Auderghem	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.1	GR
hCoV-19/Belgium/rega-0508546/2020	EPI_ISL_734715	2020-05-08	Europe / Belgium / Wilsele	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.74	GR
hCoV-19/Belgium/rega-0508647/2020	EPI_ISL_734716	2020-05-08	Europe / Belgium / Houthalen-Helchteren	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1	GR
hCoV-19/Belgium/rega-0508660/2020	EPI_ISL_734717	2020-05-08	Europe / Belgium / Evere	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.74	GR
hCoV-19/Turkey/IST-GLAB-146/2020	EPI_ISL_735282	2020-05-03	Europe / Turkey / Istanbul	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA-MEM			B.1.1.105	GR
hCoV-19/Turkey/IST-GLAB-148/2020	EPI_ISL_735283	2020-05-02	Europe / Turkey / Istanbul	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA-MEM			B.1.1.105	GR
hCoV-19/Turkey/IST-GLAB-172/2020	EPI_ISL_735286	2020-05-04	Europe / Turkey / Istanbul	Human	Original	Oropharyngeal swab		Illumina NextSeq	BWA-MEM			B.1.1.105	GR
hCoV-19/Belgium/rega-0508673/2020	EPI_ISL_738214	2020-05-08	Europe / Belgium / Bekkevoort	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.1	GR
hCoV-19/Belgium/rega-0508674/2020	EPI_ISL_738215	2020-05-08	Europe / Belgium / Tessenderloo	Human	Original	Oropharyngeal swab		Nanopore MinION	Artic network assembly method			B.1.1.74	GR
hCoV-19/Uruguay/RIV-M5/2020	EPI_ISL_747615	2020-05-05	South America / Uruguay / Rivera	Human	Original			Ion Torrent				B.1.1.33	GR
hCoV-19/Germany/un-ChVir-W1322-5619/2020	EPI_ISL_753812	2020-05-05	Europe / Germany	Human	Original			Illumina MiSeq	bowtie2			B.1.1.74	GR
hCoV-19/Germany/BE-ChVir-W1336-5617/2020	EPI_ISL_753954	2020-05-05	Europe / Germany / Berlin	Human	Original			llumina NextSeq	bowtie2			B.1.1.74	GR
hCoV-19/Italy/APU-PODV-15732017/2020	EPI_ISL_788967	2020-05-06	Europe / Italy / Apulia / Bari	Human	Original	Oropharyngeal swab		Illumina	SPAdes			B.1.1.74	GR
hCoV-19/Brazil/SP-841/2020	EPI_ISL_792114	2020-05-03	South America / Brazil / Sao Paulo / Sao Paulo	Human	Original	Nasopharyngeal swab		Ion Torrent S5	IRMA			B.1.1.28	GR
hCoV-19/Argentina/PAIS-A0058/2020	EPI_ISL_792147	2020-05-02	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Custom pipeline			N.3	GR
hCoV-19/Argentina/PAIS-A0060/2020	EPI_ISL_792149	2020-05-03	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Custom pipeline			N.3	GR
hCoV-19/Argentina/PAIS-A0074/2020	EPI_ISL_792163	2020-05-04	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Custom pipeline			N.3	GR
hCoV-19/Argentina/PAIS-A0089/2020	EPI_ISL_792178	2020-05-06	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Custom pipeline			N.3	GR
hCoV-19/Argentina/PAIS-A0090/2020	EPI_ISL_792179	2020-05-07	South America / Argentina / Ciudad Autonoma de Buenos Aires	Human	Original	Nasopharyngeal swab		Illumina NextSeq500	Custom pipeline			N.3	GR
hCoV-19/Brazil/AL-28258/2020	EPI_ISL_792640	2020-05-06	South America / Brazil / Alagoas	Human	Original			Illumina Miseq	CLC Genomics Workbench 12			B.1.1.33	GR
hCoV-19/Chile/Santiago-AAS3062/2020	EPI_ISL_801555	2020-05-02	South America / Chile / Region Metropolitana de Santiago / Santiago	Human	Original	Sputum		Illumina MiSeq	Minimap2, Pilon			B.1.1.314	GR
hCoV-19/Chile/Santiago-AGR8546/2020	EPI_ISL_801557	2020-05-06	South America / Chile / Region Metropolitana de Santiago / Santiago	Human	Original	Sputum		Illumina MiSeq	Minimap2, Pilon			B.1.1.74	GR
hCoV-19/Chile/Santiago-ASC3794/2020	EPI_ISL_801560	2020-05-02	South America / Chile / Region Metropolitana de Santiago / Santiago	Human	Original	Sputum		Illumina MiSeq	Minimap2, Pilon			B.1.1.314	GR
hCoV-19/Chile/Santiago-BMA5485/2020	EPI_ISL_801562	2020-05-04	South America / Chile / Region Metropolitana de Santiago / Santiago	Human	Original	Sputum		Illumina MiSeq	Minimap2, Pilon			N.4	GR
hCoV-19/Chile/Santiago-CGP014K/2020	EPI_ISL_801565	2020-05-04	South America / Chile / Region Metropolitana de Santiago / Santiago	Human	Original	Sputum		Illumina MiSeq	Minimap2, Pilon			N.4	GR
hCoV-19/Chile/Santiago-MTS3729/2020	EPI_ISL_801580	2020-05-02	South America / Chile / Region Metropolitana de Santiago / Santiago	Human	Original	Sputum		Illumina MiSeq	Minimap2, Pilon			N.4	GR
hCoV-19/USA/NY-MSHSPSP-PV12341/2020	EPI_ISL_802068	2020-05-04	North America / USA / New York / Brooklyn	Human	Original			Illumina MiSeq	Minimap2, Pilon			B.1.1.231	GR
hCoV-19/USA/NY-MSHSPSP-PV12330/2020	EPI_ISL_802086	2020-05-04	North America / USA / New York / Nassau County	Human	Original			Illumina MiSeq	Minimap2, Pilon			B.1.1.231	GR
hCoV-19/Turkey/HSGM-200605/2020	EPI_ISL_814087	2020-05-07	Europe / Turkey	Human	Original	Oropharyngeal swab		Illumina MiSeq	Burrows-Wheeler Alignerv.07.17-r1188			B.1.1.74	GR
hCoV-19/Turkey/HSGM-2002083/2020	EPI_ISL_814088	2020-05-06	Europe / Turkey	Human	Original	Oropharyngeal swab		Illumina MiSeq	Burrows-Wheeler Alignerv.07.17-r1188			B.1.1.74	GR
hCoV-19/England/TFCI-26F99D6/2020	EPI_ISL_816686	2020-05-07	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.164	GR
hCoV-19/England/TFCI-26F9A00/2020	EPI_ISL_816688	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9A1F/2020	EPI_ISL_816689	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.4	GR
hCoV-19/England/TFCI-26F9A2E/2020	EPI_ISL_816690	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.207	GR
hCoV-19/England/TFCI-26F9AE2/2020	EPI_ISL_816695	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9B3A/2020	EPI_ISL_816696	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9B58/2020	EPI_ISL_816697	2020-05-05	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9B85/2020	EPI_ISL_816699	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9B94/2020	EPI_ISL_816700	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9BA3/2020	EPI_ISL_816701	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				C.6	GR
hCoV-19/England/TFCI-26F9BB2/2020	EPI_ISL_816702	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.8	GR
hCoV-19/England/TFCI-26F9BC1/2020	EPI_ISL_816703	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				C.6	GR
hCoV-19/England/TFCI-26F9BD0/2020	EPI_ISL_816704	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				C.6	GR
hCoV-19/England/TFCI-26F9BEF/2020	EPI_ISL_816705	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9C19/2020	EPI_ISL_816707	2020-05-06	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.212	GR
hCoV-19/England/TFCI-26F9CA0/2020	EPI_ISL_816711	2020-05-08	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9F01/2020	EPI_ISL_816723	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9F10/2020	EPI_ISL_816724	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9F2F/2020	EPI_ISL_816725	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9F4D/2020	EPI_ISL_816727	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.101	GR
hCoV-19/England/TFCI-26F9F7A/2020	EPI_ISL_816729	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.10	GR
hCoV-19/England/TFCI-26F9F89/2020	EPI_ISL_816730	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.74	GR
hCoV-19/England/TFCI-26F9FA7/2020	EPI_ISL_816732	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.208	GR
hCoV-19/England/TFCI-26F9FB6/2020	EPI_ISL_816733	2020-05-04	Europe / United Kingdom / England	Human	Original			Illumina				B.1.1.208	GR
hCoV-19/Spain/CT-HUVH-53639/2020	EPI_ISL_819338	2020-05-06	Europe / Spain / Catalunya	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.162	GR
hCoV-19/Spain/CT-HUVH-55295/2020	EPI_ISL_819339	2020-05-08	Europe / Spain / Catalunya	Human	Original	Nasopharyngeal and oropharyngeal swab		Illumina MiSeq				B.1.1.288	GR
hCoV-19/Canada/Qc-JEW-Q9030279/2020	EPI_ISL_826002	2020-05-03	North America / Canada / Quebec	Human	Original			Illumina NexteraFlex				B.1.1.176	GR
hCoV-19/Canada/Qc-JEW-Q9062009/2020	EPI_ISL_826052	2020-05-06	North America / Canada / Quebec	Human	Original			Illumina NexteraFlex				B.1.1.176	GR
hCoV-19/Canada/Qc-JEW-Q9071774/2020	EPI_ISL_826059	2020-05-07	North America / Canada / Quebec	Human	Original			Illumina NexteraFlex				B.1.1.176	GR
hCoV-19/Bolivia/26956/2020	EPI_ISL_837574	2020-05-01	South America / Bolivia / Santa Cruz	Human	Original	Nasopharyngeal swab		Illumina MiSeq	CLC Genomics Workbench 12			B.1.1.74	GR
hCoV-19/Mexico/CMX-INER-0087/2020	EPI_ISL_837685	2020-05-06	North America / Mexico / Mexico City	Human	Original	Oropharyngeal swab		Illumina NextSeq	CLC Genomics Workbench 10			B.1.1	GR
hCoV-19/Mexico/CMX-INER-0088/2020	EPI_ISL_837686	2020-05-07	North America / Mexico / Mexico City	Human	Original	Tracheal aspirate		Illumina NextSeq	CLC Genomics Workbench 10			B.1.1.222	GR
